101, 0.0008241758241758243
102, 0.0011684336166051935
103, 0.0008241758241758243
104, 0.0008241758241758243
105, 0.0015247252747252749
106, 0.0008241758241758243
107, 0.0023022780163071913
108, 0.0008241758241758243
109, 0.0008241758241758243
110, 0.0015247252747252749
111, 0.0008241758241758243
112, 0.0011744505494505496
113, 0.0011744505494505496
114, 0.0008241758241758243
115, 0.0008241758241758243
116, 0.0008241758241758243
117, 0.0008241758241758243
118, 0.0008241758241758243
119, 0.0011684336166051935
120, 0.002132620673326116
121, 0.0008241758241758243
122, 0.0012694025350534308
123, 0.0008241758241758243
124, 0.0023852247313140393
125, 0.0008241758241758243
126, 0.0010767798821637478
127, 0.0010767798821637478
128, 0.002132620673326116
129, 0.0011684336166051935
130, 0.0008241758241758243
131, 0.0011744505494505496
132, 0.0010767798821637478
133, 0.0030811210441725103
134, 0.0011744505494505496
135, 0.0008241758241758243
136, 0.0008241758241758243
137, 0.0008241758241758243
138, 0.0008241758241758243
139, 0.0008241758241758243
140, 0.002132620673326116
141, 0.0008241758241758243
142, 0.0024768784657554855
143, 0.0011942886271317401
144, 0.0010767798821637478
145, 0.002132620673326116
146, 0.0008241758241758243
147, 0.0022252747252747254
148, 0.0008241758241758243
149, 0.0010767798821637478
150, 0.0012818072939353646
151, 0.0008241758241758243
152, 0.0010767798821637478
153, 0.0015247252747252749
154, 0.0021336524147552226
155, 0.0008241758241758243
156, 0.0008241758241758243
157, 0.0022252747252747254
158, 0.0008241758241758243
159, 0.002132620673326116
160, 0.0008241758241758243
161, 0.0008241758241758243
162, 0.0008241758241758243
163, 0.0008241758241758243
164, 0.0016673050557145948
165, 0.0008241758241758243
166, 0.0008241758241758243
167, 0.0008241758241758243
168, 0.0008241758241758243
169, 0.0014869385024736692
170, 0.0008241758241758243
171, 0.0008241758241758243
172, 0.0008241758241758243
173, 0.0008241758241758243
174, 0.0008241758241758243
175, 0.0008241758241758243
176, 0.0008241758241758243
177, 0.002132620673326116
178, 0.0008241758241758243
179, 0.002132620673326116
180, 0.0008241758241758243
181, 0.0010767798821637478
182, 0.002132620673326116
